age,housing,loan,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,sin_month,cos_month,sin_day_of_week,cos_day_of_week,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single,education_basic.4y,education_basic.6y,education_basic.9y,education_high.school,education_illiterate,education_professional.course,education_university.degree,poutcome_failure,poutcome_nonexistent,poutcome_success,contact_cellular,contact_telephone
41,1,0,854.0,1,999,0,-0.1,93.2,-42.0,4.153,5195.8,-0.5000000000000004,0.8660254037844384,0.5877852522924732,-0.8090169943749473,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
41,1,0,147.0,1,999,0,-0.1,93.2,-42.0,4.076,5195.8,-0.5000000000000004,0.8660254037844384,-0.9510565162951536,0.3090169943749472,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
53,0,0,203.0,4,999,0,1.1,93.994,-36.4,4.86,5191.0,0.5000000000000003,-0.8660254037844385,-0.9510565162951536,0.3090169943749472,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
35,0,1,149.0,4,999,0,1.4,93.918,-42.7,4.962,5228.1,-0.4999999999999997,-0.8660254037844388,0.9510565162951536,0.3090169943749474,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
58,0,1,144.0,1,999,0,-1.8,92.893,-46.2,1.334,5099.1,0.5000000000000003,-0.8660254037844385,-0.587785252292473,-0.8090169943749475,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
25,1,0,394.0,2,999,0,1.4,94.465,-41.8,4.959,5228.1,1.2246467991473532e-16,-1.0,-0.587785252292473,-0.8090169943749475,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
35,1,0,523.0,1,999,1,-1.8,92.893,-46.2,1.344,5099.1,0.5000000000000003,-0.8660254037844385,0.5877852522924732,-0.8090169943749473,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
28,0,0,73.0,1,999,0,1.4,93.918,-42.7,4.963,5228.1,-0.4999999999999997,-0.8660254037844388,-0.587785252292473,-0.8090169943749475,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
55,1,1,197.0,3,999,1,-1.8,92.893,-46.2,1.25,5099.1,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
54,0,1,108.0,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0.5000000000000003,-0.8660254037844385,-0.9510565162951536,0.3090169943749472,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
45,0,0,80.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,-0.4999999999999997,-0.8660254037844388,-0.587785252292473,-0.8090169943749475,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
32,1,0,114.0,1,999,1,-1.8,93.075,-47.1,1.41,5099.1,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.3090169943749472,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
50,1,0,122.0,3,999,0,1.4,93.444,-36.1,4.963,5228.1,-0.8660254037844385,-0.5000000000000004,-0.9510565162951536,0.3090169943749472,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
68,0,0,109.0,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,0.8660254037844387,-0.4999999999999998,0.5877852522924732,-0.8090169943749473,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
29,0,1,181.0,2,999,0,1.4,93.444,-36.1,4.967,5228.1,-0.8660254037844385,-0.5000000000000004,-0.587785252292473,-0.8090169943749475,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
45,1,0,239.0,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0.5000000000000003,-0.8660254037844385,-0.9510565162951536,0.3090169943749472,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
38,0,0,360.0,1,999,0,-1.8,93.075,-47.1,1.392,5099.1,0.8660254037844387,-0.4999999999999998,0.9510565162951536,0.3090169943749474,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
24,1,0,314.0,1,999,0,1.1,93.994,-36.4,4.858,5191.0,0.5000000000000003,-0.8660254037844385,0.9510565162951536,0.3090169943749474,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
41,1,0,984.0,1,999,0,1.4,93.444,-36.1,4.963,5228.1,-0.8660254037844385,-0.5000000000000004,0.9510565162951536,0.3090169943749474,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
58,1,0,663.0,1,999,0,-2.9,92.963,-40.8,1.262,5076.2,1.2246467991473532e-16,-1.0,0.5877852522924732,-0.8090169943749473,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
34,0,1,157.0,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0.5000000000000003,-0.8660254037844385,-0.587785252292473,-0.8090169943749475,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
34,0,0,141.0,2,999,0,-1.1,94.601,-50.8,1.05,4963.6,-0.5000000000000004,0.8660254037844384,0.9510565162951536,0.3090169943749474,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
37,0,0,374.0,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0.5000000000000003,-0.8660254037844385,-0.587785252292473,-0.8090169943749475,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
53,0,0,706.0,1,999,0,1.4,94.465,-41.8,4.959,5228.1,1.2246467991473532e-16,-1.0,-0.587785252292473,-0.8090169943749475,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
54,1,1,797.0,13,999,0,1.4,93.918,-42.7,4.961,5228.1,-0.4999999999999997,-0.8660254037844388,0.5877852522924732,-0.8090169943749473,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
32,1,0,250.0,1,999,0,-0.1,93.2,-42.0,4.153,5195.8,-0.5000000000000004,0.8660254037844384,0.5877852522924732,-0.8090169943749473,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
42,1,0,311.0,6,999,0,1.4,93.918,-42.7,4.962,5228.1,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
28,1,0,63.0,2,3,1,-2.9,92.201,-31.4,0.851,5076.2,-0.8660254037844385,-0.5000000000000004,-0.9510565162951536,0.3090169943749472,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
33,1,0,111.0,1,999,0,1.1,93.994,-36.4,4.864,5191.0,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
41,1,0,148.0,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,0.8660254037844387,-0.4999999999999998,0.9510565162951536,0.3090169943749474,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
31,0,1,49.0,1,999,0,-0.1,93.2,-42.0,4.076,5195.8,-0.5000000000000004,0.8660254037844384,-0.9510565162951536,0.3090169943749472,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
40,0,1,171.0,4,999,0,1.1,93.994,-36.4,4.86,5191.0,0.5000000000000003,-0.8660254037844385,-0.9510565162951536,0.3090169943749472,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
40,1,0,257.0,1,999,0,1.4,93.444,-36.1,4.965,5228.1,-0.8660254037844385,-0.5000000000000004,0.9510565162951536,0.3090169943749474,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
68,0,0,279.0,3,3,2,-1.1,94.199,-37.5,0.877,4963.6,-1.0,-1.8369701987210294e-16,0.5877852522924732,-0.8090169943749473,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
28,1,0,113.0,1,999,0,1.4,93.918,-42.7,4.96,5228.1,-0.4999999999999997,-0.8660254037844388,0.9510565162951536,0.3090169943749474,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
30,1,0,246.0,3,999,0,-0.1,93.2,-42.0,4.12,5195.8,-0.5000000000000004,0.8660254037844384,-0.587785252292473,-0.8090169943749475,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
31,1,0,309.0,1,6,2,-1.7,94.215,-40.3,0.835,4991.6,-0.4999999999999997,-0.8660254037844388,0.5877852522924732,-0.8090169943749473,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
32,1,0,168.0,1,999,0,1.4,93.444,-36.1,4.965,5228.1,-0.8660254037844385,-0.5000000000000004,-0.587785252292473,-0.8090169943749475,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
54,1,0,153.0,1,999,0,1.4,93.444,-36.1,4.963,5228.1,-0.8660254037844385,-0.5000000000000004,0.5877852522924732,-0.8090169943749473,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
31,0,0,152.0,1,999,0,1.4,93.918,-42.7,4.963,5228.1,-0.4999999999999997,-0.8660254037844388,-0.587785252292473,-0.8090169943749475,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
31,1,1,149.0,1,999,0,-1.8,92.893,-46.2,1.281,5099.1,0.5000000000000003,-0.8660254037844385,-0.587785252292473,-0.8090169943749475,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
32,1,0,640.0,1,999,0,-0.1,93.2,-42.0,4.076,5195.8,-0.5000000000000004,0.8660254037844384,-0.9510565162951536,0.3090169943749472,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
46,1,0,199.0,2,999,2,-1.1,94.601,-50.8,1.048,4963.6,-0.5000000000000004,0.8660254037844384,0.9510565162951536,0.3090169943749474,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
47,0,0,1114.0,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0.5000000000000003,-0.8660254037844385,0.9510565162951536,0.3090169943749474,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
32,0,0,74.0,2,999,2,-1.1,94.601,-50.8,1.048,4963.6,-0.5000000000000004,0.8660254037844384,0.9510565162951536,0.3090169943749474,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
52,0,0,190.0,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,-0.5000000000000004,0.8660254037844384,0.9510565162951536,0.3090169943749474,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
45,1,0,738.0,3,6,1,-1.1,94.601,-49.5,1.029,4963.6,-0.866025403784439,0.4999999999999993,-2.4492935982947064e-16,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
32,1,0,374.0,2,999,0,-1.8,92.893,-46.2,1.313,5099.1,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
68,0,0,224.0,1,999,0,-1.7,94.027,-38.3,0.904,4991.6,-0.8660254037844385,-0.5000000000000004,-0.9510565162951536,0.3090169943749472,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
49,1,0,344.0,2,999,0,1.1,93.994,-36.4,4.855,5191.0,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
46,1,1,148.0,10,999,0,1.4,94.465,-41.8,4.864,5228.1,1.2246467991473532e-16,-1.0,-0.587785252292473,-0.8090169943749475,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
46,0,0,383.0,1,999,0,-1.1,94.601,-50.8,1.028,4963.6,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
38,1,0,35.0,6,999,0,1.4,93.444,-36.1,4.965,5228.1,-0.8660254037844385,-0.5000000000000004,0.5877852522924732,-0.8090169943749473,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
57,0,0,153.0,2,999,0,1.4,93.444,-36.1,4.965,5228.1,-0.8660254037844385,-0.5000000000000004,0.9510565162951536,0.3090169943749474,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
44,0,0,124.0,3,999,0,1.1,93.994,-36.4,4.864,5191.0,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
47,1,0,345.0,7,999,0,1.4,93.444,-36.1,4.964,5228.1,-0.8660254037844385,-0.5000000000000004,-0.587785252292473,-0.8090169943749475,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
40,1,1,951.0,2,999,0,1.1,93.994,-36.4,4.858,5191.0,0.5000000000000003,-0.8660254037844385,-0.587785252292473,-0.8090169943749475,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
57,1,0,188.0,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0.5000000000000003,-0.8660254037844385,0.9510565162951536,0.3090169943749474,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
52,0,0,809.0,1,999,0,1.4,93.444,-36.1,4.966,5228.1,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
34,1,1,192.0,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,1.2246467991473532e-16,-1.0,-0.587785252292473,-0.8090169943749475,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
42,1,0,154.0,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0.5000000000000003,-0.8660254037844385,0.5877852522924732,-0.8090169943749473,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
45,1,0,100.0,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
56,0,0,317.0,1,999,0,-1.8,92.893,-46.2,1.244,5099.1,0.5000000000000003,-0.8660254037844385,0.9510565162951536,0.3090169943749474,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
41,1,0,93.0,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0.5000000000000003,-0.8660254037844385,-0.9510565162951536,0.3090169943749472,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
44,1,0,111.0,1,999,0,1.4,93.444,-36.1,4.964,5228.1,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
50,1,0,293.0,3,3,1,-1.8,92.893,-46.2,1.354,5099.1,0.5000000000000003,-0.8660254037844385,0.9510565162951536,0.3090169943749474,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
54,0,0,119.0,3,999,0,1.4,93.444,-36.1,4.963,5228.1,-0.8660254037844385,-0.5000000000000004,0.5877852522924732,-0.8090169943749473,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
51,0,0,393.0,1,999,0,1.4,93.444,-36.1,4.964,5228.1,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
30,0,0,30.0,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,-0.5000000000000004,0.8660254037844384,-0.587785252292473,-0.8090169943749475,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
42,1,0,38.0,8,999,0,1.4,94.465,-41.8,4.959,5228.1,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
41,1,0,442.0,11,999,0,1.4,94.465,-41.8,4.865,5228.1,1.2246467991473532e-16,-1.0,0.9510565162951536,0.3090169943749474,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
47,0,0,187.0,2,999,0,-0.1,93.2,-42.0,4.153,5195.8,-0.5000000000000004,0.8660254037844384,0.5877852522924732,-0.8090169943749473,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
35,1,0,113.0,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
58,0,0,64.0,1,999,1,-0.1,93.2,-42.0,4.153,5195.8,-0.5000000000000004,0.8660254037844384,0.5877852522924732,-0.8090169943749473,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
50,1,1,629.0,2,999,0,1.4,93.918,-42.7,4.96,5228.1,-0.4999999999999997,-0.8660254037844388,0.9510565162951536,0.3090169943749474,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
41,0,0,92.0,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0.5000000000000003,-0.8660254037844385,0.5877852522924732,-0.8090169943749473,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
38,1,0,147.0,1,999,0,-1.8,92.893,-46.2,1.334,5099.1,0.5000000000000003,-0.8660254037844385,-0.587785252292473,-0.8090169943749475,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
32,0,0,151.0,2,999,0,-0.1,93.2,-42.0,4.076,5195.8,-0.5000000000000004,0.8660254037844384,-0.9510565162951536,0.3090169943749472,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
21,0,0,259.0,1,999,1,-2.9,92.201,-31.4,0.884,5076.2,-0.8660254037844385,-0.5000000000000004,0.5877852522924732,-0.8090169943749473,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
46,0,0,423.0,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0.5000000000000003,-0.8660254037844385,-0.587785252292473,-0.8090169943749475,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
42,1,0,888.0,3,999,0,-0.1,93.2,-42.0,4.021,5195.8,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
55,0,0,76.0,13,999,0,1.4,93.444,-36.1,4.964,5228.1,-0.8660254037844385,-0.5000000000000004,-0.587785252292473,-0.8090169943749475,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
29,1,0,207.0,1,6,1,-1.1,94.601,-50.8,1.05,4963.6,-0.5000000000000004,0.8660254037844384,0.9510565162951536,0.3090169943749474,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
30,1,0,100.0,1,999,0,1.4,94.465,-41.8,4.959,5228.1,1.2246467991473532e-16,-1.0,-0.587785252292473,-0.8090169943749475,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
53,1,0,63.0,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,-0.5000000000000004,0.8660254037844384,-0.587785252292473,-0.8090169943749475,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
35,1,0,265.0,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,-0.5000000000000004,0.8660254037844384,-0.587785252292473,-0.8090169943749475,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
46,1,0,273.0,4,999,0,1.1,93.994,-36.4,4.856,5191.0,0.5000000000000003,-0.8660254037844385,0.5877852522924732,-0.8090169943749473,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
43,1,0,261.0,1,999,0,1.4,93.918,-42.7,4.961,5228.1,-0.4999999999999997,-0.8660254037844388,0.5877852522924732,-0.8090169943749473,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
42,1,0,136.0,4,999,0,1.4,93.918,-42.7,4.96,5228.1,-0.4999999999999997,-0.8660254037844388,0.9510565162951536,0.3090169943749474,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
32,0,0,711.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,-0.4999999999999997,-0.8660254037844388,0.5877852522924732,-0.8090169943749473,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
41,1,0,88.0,1,999,1,-1.8,92.893,-46.2,1.313,5099.1,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
28,0,0,72.0,3,999,1,-1.8,92.893,-46.2,1.291,5099.1,0.5000000000000003,-0.8660254037844385,0.5877852522924732,-0.8090169943749473,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
24,0,0,113.0,6,999,0,1.4,93.918,-42.7,4.963,5228.1,-0.4999999999999997,-0.8660254037844388,-0.9510565162951536,0.3090169943749472,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
43,1,1,307.0,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
30,1,0,39.0,1,999,0,1.4,93.444,-36.1,4.968,5228.1,-0.8660254037844385,-0.5000000000000004,0.9510565162951536,0.3090169943749474,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
55,0,0,63.0,2,999,0,-0.1,93.2,-42.0,4.153,5195.8,-0.5000000000000004,0.8660254037844384,0.5877852522924732,-0.8090169943749473,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
51,0,0,64.0,1,999,0,1.4,93.918,-42.7,4.959,5228.1,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
22,0,1,154.0,2,999,0,1.4,93.918,-42.7,4.957,5228.1,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
32,0,1,126.0,1,999,0,-0.1,93.2,-42.0,4.076,5195.8,-0.5000000000000004,0.8660254037844384,-0.9510565162951536,0.3090169943749472,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
43,0,0,127.0,3,999,0,1.4,93.918,-42.7,4.968,5228.1,-0.4999999999999997,-0.8660254037844388,-0.9510565162951536,0.3090169943749472,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
39,0,0,156.0,5,999,0,1.4,94.465,-41.8,4.865,5228.1,1.2246467991473532e-16,-1.0,0.9510565162951536,0.3090169943749474,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
38,1,0,202.0,3,999,1,-1.8,92.893,-46.2,1.244,5099.1,0.5000000000000003,-0.8660254037844385,0.9510565162951536,0.3090169943749474,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
59,0,0,353.0,4,999,0,-1.8,93.075,-47.1,1.453,5099.1,0.8660254037844387,-0.4999999999999998,0.5877852522924732,-0.8090169943749473,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
31,1,0,159.0,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0.5000000000000003,-0.8660254037844385,-0.587785252292473,-0.8090169943749475,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
68,0,0,347.0,4,6,1,-3.4,92.649,-30.1,0.715,5017.5,-0.5000000000000004,0.8660254037844384,0.9510565162951536,0.3090169943749474,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
32,0,0,174.0,1,999,0,1.4,94.465,-41.8,4.959,5228.1,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
33,1,0,686.0,4,999,0,1.4,93.444,-36.1,4.963,5228.1,-0.8660254037844385,-0.5000000000000004,-0.9510565162951536,0.3090169943749472,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
